target;protectedtarget;numGens;monoDeprotected;diDeprotected;total#ofBuilings;blockAboveLimits;monoProtected;diProtected
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF;C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF;1;;;0;0;;
CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;1;CC(=O)O.CCC(=O)O;;2;0;CC(=O)O.CCC(=O)O;
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC;CCCCCCCCCC[N+](C)(C)CCCCCCCCCC;1;;;0;0;;
CC(C)O;CC(C)O;1;;;0;0;;
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl;Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl;1;;;0;0;;
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1;CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1;1;CC1(C)CCSc2ccc(B(O)O)cc21.CC1(C)CCSc2ccc(Br)cc21.CCNC(=O)c1ccc(B(O)O)nc1.CCOC(=O)c1ccc(Br)nc1;O=C(O)c1ccc(B(O)O)nc1;5;0;CC1(C)CCSc2ccc(Br)cc21.CN1C(C)(C)C(=O)OB(c2ccc3c(c2)C(C)(C)CCS3)OC(=O)C1(C)C.CCOC(=O)c1ccc(Br)nc1.CCNC(=O)c1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)nc1;CN1C(C)(C)C(=O)OB(c2ccc(C(=O)O)cn2)OC(=O)C1(C)C
CCO;CCO;1;;;0;0;;
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C;CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C;1;CC(=O)O.CCCC(=O)O;;2;0;CC(=O)O.CCCC(=O)O;
CC[Hg]Sc1ccccc1C(=O)[O-];CC[Hg]Sc1ccccc1C(=O)[O-];1;;;0;0;;
CN(CC=Cc1ccccc1)Cc1cccc2ccccc12;CN(CC=Cc1ccccc1)Cc1cccc2ccccc12;2;CN(C/C=C\Br)Cc1cccc2ccccc12.CN(CC=CB(O)O)Cc1cccc2ccccc12.OB(O)c1ccccc1.Brc1ccccc1.CN(CC=CBr)Cc1cccc2ccccc12.CN(C/C=C/B(O)O)Cc1cccc2ccccc12.CN(C/C=C/Br)Cc1cccc2ccccc12.CN(C/C=C\B(O)O)Cc1cccc2ccccc12;;8;0;CN(C/C=C\Br)Cc1cccc2ccccc12.CN(C/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)Cc1cccc2ccccc12.Brc1ccccc1.CN(CC=CBr)Cc1cccc2ccccc12.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.CN(CC=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)Cc1cccc2ccccc12.CN(C/C=C/Br)Cc1cccc2ccccc12.CN(C/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)Cc1cccc2ccccc12;
Oc1c(I)cc(Cl)c2cccnc12;Oc1c(I)cc(Cl)c2cccnc12;1;;;0;0;;
CCCCCCCCCCCCCCCC[N+](C)(C)C;CCCCCCCCCCCCCCCC[N+](C)(C)C;1;;;0;0;;
N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1;N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1;1;N=C(N)c1ccc(Br)cc1.N=C(N)c1ccc(B(O)O)cc1;;2;0;N=C(N)c1ccc(Br)cc1.CN1C(C)(C)C(=O)OB(c2ccc(C(=N)N)cc2)OC(=O)C1(C)C;
IC(I)I;IC(I)I;1;;;0;0;;
CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2;CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2;2;NC12CC3CC(CC(C3)C1)C2.CN(C)CCOCC(=O)O;;2;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)OC(=O)C1(C)C.CN(C)CCOCC(=O)O;
Cc1cc([1NH2])c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc([1NH2])c2ccccc21;Cc1cc([1NH]C(=O)OC(C)(C)C)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc([1NH]C(=O)OC(C)(C)C)c2ccccc21;1;;;0;0;;
Oc1cccc(O)c1;Oc1cccc(O)c1;1;;;0;0;;
O=C(OOC(=O)c1ccccc1)c1ccccc1;O=C(OOC(=O)c1ccccc1)c1ccccc1;1;;;0;0;;
O=C(O)CCCCCCCC(=O)O;O=C(O)CCCCCCCC(=O)O;1;;;0;0;;
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O;Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O;1;;;0;0;;
Cl[Al](Cl)Cl;Cl[Al](Cl)Cl;1;;;0;0;;
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1;CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1;3;C[C@H]1NC(=O)[C@@H]2C[C@@H]3C[C@H](NC(=O)OC(C)(C)C)CC[C@H]3[C@H](C=CB(O)O)[C@H]12.OB(O)c1cccc(F)c1.Fc1cccc(Br)c1.CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C\Br.CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/Br.C[C@H]1NC(=O)[C@@H]2C[C@@H]3C[C@H](NC(=O)OC(C)(C)C)CC[C@H]3[C@H](/C=C/B(O)O)[C@H]12.CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2C=CBr;OB(O)c1ccc(Br)nc1.C[C@@H](O)[C@H]1[C@@H](/C=C/B(O)O)[C@@H]2CC[C@@H](NC(=O)OC(C)(C)C)C[C@H]2C[C@H]1C(=O)O.OB(O)c1ccc(Br)cn1;10;2;C[C@H]1NC(=O)[C@@H]2C[C@@H]3C[C@H](NC(=O)OC(C)(C)C)CC[C@H]3[C@H](C=CB3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)[C@H]12.Fc1cccc(Br)c1.CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C\Br.CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/Br.CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2C=CBr.C[C@H]1NC(=O)[C@@H]2C[C@@H]3C[C@H](NC(=O)OC(C)(C)C)CC[C@H]3[C@H](/C=C/B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)[C@H]12.CN1C(C)(C)C(=O)OB(c2cccc(F)c2)OC(=O)C1(C)C;CN1C(C)(C)C(=O)OB(c2ccc(Br)cn2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(Br)nc2)OC(=O)C1(C)C.C[C@@H](O)[C@H]1[C@@H](/C=C/B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)[C@@H]2CC[C@@H](NC(=O)OC(C)(C)C)C[C@H]2C[C@H]1C(=O)O
Cc1nc2c([1nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2;Cc1nc2c([1n]1C(=O)OC(C)(C)C)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2;4;OB(O)c1ccccc1.Brc1ccccc1;Nc1ccc(C(=O)O)cc1.O=C(O)c1ccccc1B(O)O;4;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;CN1C(C)(C)C(=O)OB(c2ccccc2C(=O)O)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccc(C(=O)O)cc3)cc2)OC(=O)C1(C)C
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O;CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O;1;;;0;0;;
Oc1ccc(O)cc1;Oc1ccc(O)cc1;1;;;0;0;;
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1;CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1;2;COc1ccc(B(O)O)cc1.CCCCC(CC)CNC(=O)/C=C/Br.CCCCC(CC)CNC(=O)/C=C/B(O)O.COc1ccc(Br)cc1.CCCCC(CC)CNC(=O)/C=C\Br.CCCCC(CC)CNC(=O)C=CB(O)O.CCCCC(CC)CNC(=O)C=CBr.COc1ccc(/C=C/C(=O)O)cc1.CCCCC(CC)CNC(=O)/C=C\B(O)O;O=C(O)/C=C\B(O)O.O=C(O)/C=C/B(O)O;11;0;CCCCC(CC)CNC(=O)C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CCCCC(CC)CNC(=O)/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CCCCC(CC)CNC(=O)/C=C/Br.COc1ccc(Br)cc1.CCCCC(CC)CNC(=O)/C=C\Br.COc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CCCCC(CC)CNC(=O)C=CBr.COc1ccc(/C=C/C(=O)O)cc1.CCCCC(CC)CNC(=O)/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1;CN1C(C)(C)C(=O)OB(/C=C\C(=O)O)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(/C=C/C(=O)O)OC(=O)C1(C)C
CC(=O)N[C@@H]1C(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2[C@@H](NC(C)=O)[C@H](O)O[C@H](CO)[C@H]2O)O[C@@H]1C(=O)O;CC(=O)N[C@@H]1C(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2[C@@H](NC(C)=O)[C@H](O)O[C@H](CO)[C@H]2O)O[C@@H]1C(=O)O;3;CC(=O)O;;1;0;CC(=O)O;
CC(=O)NS(=O)(=O)c1ccc([1NH2])cc1;CC(=O)NS(=O)(=O)c1ccc([1NH]C(=O)OC(C)(C)C)cc1;1;;;0;0;;
COc1ccc(O)cc1;COc1ccc(O)cc1;1;;;0;0;;
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[1nH]2)cc1;CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[1n]2C(=O)OC(C)(C)C)cc1;3;CC(C)(C)OC(=O)[1n]1nnnc1Br;OB(O)c1ccccc1Br.CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(B(O)O)cc1;3;0;CC(C)(C)OC(=O)[1n]1nnnc1Br;CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CN1C(C)(C)C(=O)OB(c2ccccc2Br)OC(=O)C1(C)C
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O;1;;;0;1;;
CC(=O)O;CC(=O)O;1;;;0;0;;
CC(O)C(=O)O;CC(O)C(=O)O;1;;;0;0;;
[O-][n+]1ccccc1S;[O-][n+]1ccccc1S;1;;;0;0;;
Oc1c(I)cc(I)c2cccnc12;Oc1c(I)cc(I)c2cccnc12;1;;;0;0;;
[1NH2]CCCC([1NH2])(C(=O)O)C(F)F;CC(C)(C)OC(=O)[1NH]CCCC([1NH]C(=O)OC(C)(C)C)(C(=O)O)C(F)F;1;;;0;0;;
[1NH2]c1ccc(S(=O)(=O)c2ccc([1NH2])cc2)cc1;CC(C)(C)OC(=O)[1NH]c1ccc(S(=O)(=O)c2ccc([1NH]C(=O)OC(C)(C)C)cc2)cc1;1;;;0;0;;
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;1;;;0;0;;
Oc1ccc(OCc2ccccc2)cc1;Oc1ccc(OCc2ccccc2)cc1;1;;;0;0;;
[1NH2]CC[C@H](O)C(=O)N[C@@H]1C[C@H]([1NH2])[C@@H](O[C@H]2O[C@H](C[1NH2])[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H]([1NH2])[C@H]1O;CC(C)(C)OC(=O)[1NH]CC[C@H](O)C(=O)N[C@@H]1C[C@H]([1NH]C(=O)OC(C)(C)C)[C@@H](O[C@H]2O[C@H](C[1NH]C(=O)OC(C)(C)C)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H]([1NH]C(=O)OC(C)(C)C)[C@H]1O;2;CC(C)(C)OC(=O)[1NH]CC[C@H](O)C(=O)O;;1;0;CC(C)(C)OC(=O)[1NH]CC[C@H](O)C(=O)O;
Brc1c(NC2=NCCN2)ccc2nccnc12;[At]c1c(NC2=NCCN2)ccc2nccnc12;1;;;0;0;;
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O;CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O;1;;;0;0;;
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21;CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21;2;CCC(C)(C)C(=O)O;C[C@H]1C=C(B(O)O)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)C=CBr)[C@@H](O)C1.C[C@H]1C=C(Br)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)/C=C/B(O)O)[C@@H](O)C1.C[C@H]1C=C(Br)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)C=CB(O)O)[C@@H](O)C1.C[C@H]1C=C(B(O)O)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)/C=C\Br)[C@@H](O)C1.C[C@H]1C=C(B(O)O)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)/C=C/Br)[C@@H](O)C1;6;0;CCC(C)(C)C(=O)O;C[C@H]1C=C(Br)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)/C=C/B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)[C@@H](O)C1.C[C@H]1C=C(Br)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)C=CB2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)[C@@H](O)C1.C[C@H]1C=C(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)C=CBr)[C@@H](O)C1.C[C@H]1C=C(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)/C=C/Br)[C@@H](O)C1.C[C@H]1C=C(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)[C@@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)N2)[C@@H](C)/C=C\Br)[C@@H](O)C1
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O;CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O;1;;;0;0;;
[1NH2]C[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H]([1NH2])C[C@H]([1NH2])[C@H]3O[C@H]3O[C@H](C[1NH2])[C@@H](O)[C@H](O)[C@H]3[1NH2])O[C@@H]2CO)[C@H]([1NH2])[C@@H](O)[C@@H]1O;CC(C)(C)OC(=O)[1NH]C[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H]([1NH]C(=O)OC(C)(C)C)C[C@H]([1NH]C(=O)OC(C)(C)C)[C@H]3O[C@H]3O[C@H](C[1NH]C(=O)OC(C)(C)C)[C@@H](O)[C@H](O)[C@H]3[1NH]C(=O)OC(C)(C)C)O[C@@H]2CO)[C@H]([1NH]C(=O)OC(C)(C)C)[C@@H](O)[C@@H]1O;1;;;0;0;;
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[1nH]n2)cc1;CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[1n](C(=O)OC(C)(C)C)n2)cc1;3;CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(B(O)O)cc1.CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(Br)cc1.CC(C)(C)OC(=O)[1n]1nnc(Br)n1;OB(O)c1ccccc1Br;4;0;CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(Br)cc1.CC(C)(C)OC(=O)[1n]1nnc(Br)n1;CN1C(C)(C)C(=O)OB(c2ccccc2Br)OC(=O)C1(C)C
CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O;CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O;1;;;0;0;;
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc([1NH2])cc1;CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc([1NH]C(=O)OC(C)(C)C)cc1;1;;;0;0;;
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1;Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1;1;[1CH3]c1ccc(Br)cc1.[1CH3]c1ccc(B(O)O)cc1;;2;0;[1CH3]c1ccc(Br)cc1.CN1C(C)(C)C(=O)OB(c2ccc([1CH3])cc2)OC(=O)C1(C)C;
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC;CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC;1;;;0;0;;
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC;COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC;1;O=C1[CH][C@@H]([C@@H](O)c2cc3c(cc2Br)OCO3)CO1.COc1cc(Br)cc(OC)c1OC.O=C1[CH][C@@H]([C@@H](O)c2cc3c(cc2B(O)O)OCO3)CN1.COc1cc(B(O)O)cc(OC)c1OC;O=C(O)[CH][C@H](CO)[C@@H](O)c1cc2c(cc1B(O)O)OCO2;5;1;O=C1[CH][C@@H]([C@@H](O)c2cc3c(cc2Br)OCO3)CO1.COc1cc(Br)cc(OC)c1OC.CN1C(C)(C)C(=O)OB(c2cc3c(cc2[C@H](O)[C@@H]2[CH]C(=O)NC2)OCO3)OC(=O)C1(C)C.COc1cc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc(OC)c1OC;CN1C(C)(C)C(=O)OB(c2cc3c(cc2[C@H](O)[C@H]([CH]C(=O)O)CO)OCO3)OC(=O)C1(C)C
CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O;CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O;3;OB(O)c1ccccc1.Brc1ccccc1;CCNC(=O)[C@H](C)C[C@H](N)Cc1ccc(Br)cc1.OB(O)c1ccc(Br)cc1;4;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;CN1C(C)(C)C(=O)OB(c2ccc(Br)cc2)OC(=O)C1(C)C.CCNC(=O)[C@H](C)C[C@@H](Cc1ccc(Br)cc1)NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1
C[C@H]([1NH]CCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1;C[C@@H]([C@H](O)c1ccc(O)cc1)[1N](CCc1ccc(O)cc1)C(=O)OC(C)(C)C;1;;;0;0;;
CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C;Cc1cc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cnc1N(C)C(=O)OC(C)(C)C;2;Cc1cc(Br)cnc1N(C)C(=O)OC(C)(C)C.Cc1cc(B(O)O)cnc1N(C)C(=O)OC(C)(C)C;Cc1c(B(O)O)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12;3;0;Cc1cc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cnc1N(C)C(=O)OC(C)(C)C.Cc1cc(Br)cnc1N(C)C(=O)OC(C)(C)C;Cc1c(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C;CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C;2;C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)O)CC[C@@H]12.CC(C)(C)N;;2;0;C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)O)CC[C@@H]12.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NC(C)(C)C)cc2)OC(=O)C1(C)C;
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C;C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C;1;;;0;0;;
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O;C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O;1;;;0;0;;
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C;C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C;1;;;0;0;;
CC(Cc1ccc(O)cc1)[1NH]CC(O)c1cc(O)cc(O)c1;CC(Cc1ccc(O)cc1)[1N](CC(O)c1cc(O)cc(O)c1)C(=O)OC(C)(C)C;1;;;0;0;;
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[1nH]cc(c34)C[C@H]21;C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4c3c(c[1n]4C(=O)OC(C)(C)C)C[C@H]21;1;;;0;0;;
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl;Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl;2;[1CH3]c1ccc(B(O)O)c([1CH3])c1.[1CH3]c1ccc(Br)c([1CH3])c1.[1CH3]c1ccc(O)c([1CH3])c1;;3;0;CN1C(C)(C)C(=O)OB(c2ccc([1CH3])cc2[1CH3])OC(=O)C1(C)C.[1CH3]c1ccc(O)c([1CH3])c1.[1CH3]c1ccc(Br)c([1CH3])c1;
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC;C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC;1;;;0;0;;
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21;CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21;1;;;0;0;;
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC;C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC;1;;;0;0;;
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C;C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C;1;;;0;0;;
